empleado_identificacion,valor_analogico,voltaje,alcohol_ppm,fecha
EMP046,115,0.56,9.75,2025-11-04 14:19:45
EMP061,128,0.63,18.2,2025-11-04 14:20:02
EMP070,119,0.58,12.35,2025-11-04 14:20:44
EMP031,131,0.64,20.15,2025-11-04 14:20:46
EMP084,131,0.64,20.15,2025-11-04 14:21:01
EMP015,130,0.64,19.5,2025-11-04 14:21:19
EMP061,113,0.55,8.45,2025-11-04 14:21:28
EMP064,134,0.65,22.1,2025-11-04 14:22:19
EMP053,703,3.44,391.98,2025-11-04 14:22:53
EMP023,149,0.73,31.85,2025-11-04 14:22:55
EMP077,146,0.71,29.9,2025-11-04 14:23:01
EMP067,103,0.5,1.95,2025-11-04 14:23:03
EMP015,120,0.59,13.0,2025-11-04 14:23:07
EMP089,130,0.64,19.5,2025-11-04 14:23:59
EMP006,102,0.5,1.3,2025-11-04 14:24:10
EMP018,108,0.53,5.2,2025-11-04 14:24:30
EMP079,129,0.63,18.85,2025-11-04 14:24:37
EMP002,150,0.73,32.5,2025-11-04 14:25:07
EMP007,110,0.54,6.5,2025-11-04 14:25:52
EMP014,115,0.56,9.75,2025-11-04 14:26:02
EMP040,112,0.55,7.8,2025-11-04 14:26:11
EMP011,127,0.62,17.55,2025-11-04 14:26:55
EMP083,141,0.69,26.65,2025-11-04 14:27:16
EMP016,147,0.72,30.55,2025-11-04 14:27:32
EMP098,111,0.54,7.15,2025-11-04 14:27:49
EMP062,145,0.71,29.25,2025-11-04 14:27:53
EMP015,149,0.73,31.85,2025-11-04 14:28:03
EMP015,146,0.71,29.9,2025-11-04 14:28:13
EMP020,116,0.57,10.4,2025-11-04 14:28:23
EMP093,225,1.1,81.26,2025-11-04 14:28:30
EMP008,105,0.51,3.25,2025-11-04 14:28:55
EMP049,100,0.49,0.0,2025-11-04 14:29:23
EMP055,127,0.62,17.55,2025-11-04 14:29:45
EMP062,334,1.63,152.11,2025-11-04 14:30:01
EMP049,134,0.65,22.1,2025-11-04 14:30:03
EMP091,104,0.51,2.6,2025-11-04 14:30:33
EMP004,122,0.6,14.3,2025-11-04 14:30:56
EMP051,101,0.49,0.65,2025-11-04 14:32:07
EMP095,133,0.65,21.45,2025-11-04 14:32:34
EMP033,175,0.86,48.75,2025-11-04 14:32:46
EMP032,116,0.57,10.4,2025-11-04 14:32:55
EMP096,131,0.64,20.15,2025-11-04 14:33:01
EMP050,121,0.59,13.65,2025-11-04 14:33:20
EMP063,104,0.51,2.6,2025-11-04 14:33:35
EMP003,113,0.55,8.45,2025-11-04 14:33:42
EMP086,144,0.7,28.6,2025-11-04 14:33:59
EMP047,115,0.56,9.75,2025-11-04 14:35:10
EMP017,104,0.51,2.6,2025-11-04 14:35:41
EMP050,146,0.71,29.9,2025-11-04 14:35:44
EMP093,126,0.62,16.9,2025-11-04 14:36:25
EMP040,132,0.65,20.8,2025-11-04 14:37:21
EMP060,122,0.6,14.3,2025-11-04 14:37:50
EMP066,147,0.72,30.55,2025-11-04 14:37:51
EMP068,149,0.73,31.85,2025-11-04 14:37:52
EMP085,149,0.73,31.85,2025-11-04 14:37:58
EMP089,105,0.51,3.25,2025-11-04 14:38:04
EMP021,139,0.68,25.35,2025-11-04 14:38:32
EMP081,138,0.67,24.7,2025-11-04 14:39:07
EMP015,131,0.64,20.15,2025-11-04 14:39:15
EMP023,125,0.61,16.25,2025-11-04 14:39:26
EMP015,107,0.52,4.55,2025-11-04 14:40:09
EMP010,136,0.66,23.4,2025-11-04 14:40:20
EMP053,102,0.5,1.3,2025-11-04 14:41:22
EMP028,133,0.65,21.45,2025-11-04 14:41:27
EMP019,150,0.73,32.5,2025-11-04 14:41:34
EMP021,119,0.58,12.35,2025-11-04 14:42:14
EMP023,105,0.51,3.25,2025-11-04 14:42:45
EMP012,135,0.66,22.75,2025-11-04 14:43:12
EMP079,125,0.61,16.25,2025-11-04 14:43:57
EMP032,148,0.72,31.2,2025-11-04 14:44:36
EMP032,106,0.52,3.9,2025-11-04 14:44:46
EMP093,145,0.71,29.25,2025-11-04 14:44:52
EMP098,158,0.77,37.7,2025-11-04 14:45:23
EMP083,135,0.66,22.75,2025-11-04 14:45:43
EMP063,133,0.65,21.45,2025-11-04 14:46:31
EMP009,127,0.62,17.55,2025-11-04 14:46:56
EMP002,134,0.65,22.1,2025-11-04 14:48:21
EMP053,233,1.14,86.46,2025-11-04 14:48:25
EMP045,148,0.72,31.2,2025-11-04 14:48:34
EMP064,111,0.54,7.15,2025-11-04 14:49:03
EMP080,141,0.69,26.65,2025-11-04 14:49:35
EMP070,105,0.51,3.25,2025-11-04 14:49:35
EMP046,112,0.55,7.8,2025-11-04 14:50:49
EMP044,113,0.55,8.45,2025-11-04 14:51:06
EMP088,116,0.57,10.4,2025-11-04 14:51:14
EMP005,132,0.65,20.8,2025-11-04 14:52:38
EMP084,142,0.69,27.3,2025-11-04 14:52:48
EMP095,112,0.55,7.8,2025-11-04 14:53:19
EMP036,149,0.73,31.85,2025-11-04 14:53:27
EMP065,134,0.65,22.1,2025-11-04 14:53:34
EMP016,134,0.65,22.1,2025-11-04 14:53:41
EMP018,133,0.65,21.45,2025-11-04 14:54:02
EMP051,101,0.49,0.65,2025-11-04 14:54:06
EMP100,111,0.54,7.15,2025-11-04 14:55:22
EMP063,133,0.65,21.45,2025-11-04 14:55:41
EMP009,110,0.54,6.5,2025-11-04 14:56:01
EMP086,109,0.53,5.85,2025-11-04 14:56:30
EMP032,410,2.0,201.52,2025-11-04 14:56:33
EMP069,108,0.53,5.2,2025-11-04 14:56:36
EMP015,147,0.72,30.55,2025-11-04 14:56:36
EMP038,134,0.65,22.1,2025-11-04 14:56:46
EMP092,131,0.64,20.15,2025-11-04 14:57:03
EMP046,119,0.58,12.35,2025-11-04 14:57:56
EMP005,150,0.73,32.5,2025-11-04 14:59:40
EMP040,130,0.64,19.5,2025-11-04 15:00:09
EMP015,122,0.6,14.3,2025-11-04 15:00:19
EMP039,138,0.67,24.7,2025-11-04 15:01:05
EMP061,105,0.51,3.25,2025-11-04 15:02:13
EMP009,149,0.73,31.85,2025-11-04 15:03:06
EMP045,113,0.55,8.45,2025-11-04 15:04:21
EMP089,125,0.61,16.25,2025-11-04 15:05:17
EMP080,142,0.69,27.3,2025-11-04 15:05:42
EMP025,108,0.53,5.2,2025-11-04 15:05:44
EMP001,100,0.49,0.0,2025-11-04 15:07:30
EMP003,132,0.65,20.8,2025-11-04 15:07:35
EMP088,129,0.63,18.85,2025-11-04 15:08:05
EMP089,132,0.65,20.8,2025-11-04 15:08:07
EMP064,110,0.54,6.5,2025-11-04 15:08:44
EMP072,124,0.61,15.6,2025-11-04 15:08:59
EMP070,140,0.68,26.0,2025-11-04 15:09:18
EMP075,122,0.6,14.3,2025-11-04 15:09:47
EMP004,136,0.66,23.4,2025-11-04 15:10:04
EMP058,129,0.63,18.85,2025-11-04 15:10:09
EMP064,647,3.16,355.58,2025-11-04 15:12:18
EMP059,111,0.54,7.15,2025-11-04 15:13:02
EMP022,147,0.72,30.55,2025-11-04 15:13:14
EMP008,139,0.68,25.35,2025-11-04 15:13:54
EMP019,427,2.09,212.57,2025-11-04 15:14:20
EMP012,118,0.58,11.7,2025-11-04 15:14:25
EMP046,145,0.71,29.25,2025-11-04 15:15:41
EMP003,130,0.64,19.5,2025-11-04 15:15:46
EMP080,146,0.71,29.9,2025-11-04 15:16:08
EMP029,123,0.6,14.95,2025-11-04 15:16:41
EMP097,144,0.7,28.6,2025-11-04 15:17:22
EMP028,210,1.03,71.51,2025-11-04 15:17:25
EMP046,108,0.53,5.2,2025-11-04 15:17:28
EMP012,137,0.67,24.05,2025-11-04 15:17:40
EMP067,147,0.72,30.55,2025-11-04 15:17:53
EMP058,142,0.69,27.3,2025-11-04 15:18:31
EMP052,108,0.53,5.2,2025-11-04 15:19:09
EMP047,134,0.65,22.1,2025-11-04 15:21:06
EMP053,105,0.51,3.25,2025-11-04 15:21:34
EMP069,120,0.59,13.0,2025-11-04 15:21:44
EMP069,131,0.64,20.15,2025-11-04 15:21:47
EMP083,146,0.71,29.9,2025-11-04 15:21:55
EMP050,144,0.7,28.6,2025-11-04 15:23:00
EMP093,142,0.69,27.3,2025-11-04 15:23:03
EMP023,130,0.64,19.5,2025-11-04 15:23:31
EMP060,120,0.59,13.0,2025-11-04 15:23:33
EMP003,146,0.71,29.9,2025-11-04 15:23:49
EMP011,106,0.52,3.9,2025-11-04 15:24:16
EMP080,109,0.53,5.85,2025-11-04 15:24:18
EMP019,116,0.57,10.4,2025-11-04 15:24:35
EMP027,137,0.67,24.05,2025-11-04 15:24:50
EMP013,130,0.64,19.5,2025-11-04 15:25:06
EMP072,139,0.68,25.35,2025-11-04 15:26:28
EMP046,103,0.5,1.95,2025-11-04 15:26:46
EMP023,107,0.52,4.55,2025-11-04 15:27:44
EMP041,130,0.64,19.5,2025-11-04 15:28:26
EMP091,114,0.56,9.1,2025-11-04 15:29:21
EMP008,142,0.69,27.3,2025-11-04 15:29:51
EMP016,131,0.64,20.15,2025-11-04 15:30:44
EMP078,722,3.53,404.33,2025-11-04 15:31:33
EMP076,142,0.69,27.3,2025-11-04 15:31:58
EMP022,138,0.67,24.7,2025-11-04 15:32:00
EMP027,110,0.54,6.5,2025-11-04 15:32:03
EMP034,132,0.65,20.8,2025-11-04 15:32:23
EMP078,102,0.5,1.3,2025-11-04 15:32:26
EMP093,122,0.6,14.3,2025-11-04 15:32:38
EMP022,101,0.49,0.65,2025-11-04 15:34:37
EMP029,120,0.59,13.0,2025-11-04 15:35:16
EMP069,101,0.49,0.65,2025-11-04 15:35:30
EMP044,143,0.7,27.95,2025-11-04 15:36:01
EMP027,118,0.58,11.7,2025-11-04 15:36:21
EMP093,130,0.64,19.5,2025-11-04 15:36:36
EMP064,116,0.57,10.4,2025-11-04 15:36:45
EMP038,116,0.57,10.4,2025-11-04 15:37:43
EMP029,100,0.49,0.0,2025-11-04 15:37:46
EMP018,129,0.63,18.85,2025-11-04 15:37:47
EMP016,128,0.63,18.2,2025-11-04 15:38:03
EMP030,144,0.7,28.6,2025-11-04 15:38:12
EMP045,107,0.52,4.55,2025-11-04 15:38:40
EMP026,200,0.98,65.01,2025-11-04 15:38:55
EMP021,148,0.72,31.2,2025-11-04 15:39:00
EMP052,123,0.6,14.95,2025-11-04 15:40:27
EMP027,132,0.65,20.8,2025-11-04 15:40:38
EMP065,110,0.54,6.5,2025-11-04 15:41:22
EMP090,120,0.59,13.0,2025-11-04 15:41:42
EMP034,135,0.66,22.75,2025-11-04 15:42:06
EMP002,103,0.5,1.95,2025-11-04 15:42:46
EMP023,139,0.68,25.35,2025-11-04 15:43:17
EMP046,139,0.68,25.35,2025-11-04 15:44:03
EMP028,127,0.62,17.55,2025-11-04 15:44:31
EMP094,163,0.8,40.95,2025-11-04 15:44:53
EMP093,161,0.79,39.65,2025-11-04 15:45:20
EMP028,100,0.49,0.0,2025-11-04 15:46:10
EMP011,119,0.58,12.35,2025-11-04 15:46:15
EMP016,148,0.72,31.2,2025-11-04 15:46:29
EMP024,135,0.66,22.75,2025-11-04 15:46:45
EMP043,144,0.7,28.6,2025-11-04 15:47:22
EMP095,131,0.64,20.15,2025-11-04 15:47:23
EMP049,105,0.51,3.25,2025-11-04 15:47:45
EMP050,110,0.54,6.5,2025-11-04 15:48:10
EMP031,140,0.68,26.0,2025-11-04 15:48:44
EMP067,148,0.72,31.2,2025-11-04 15:48:58
EMP064,124,0.61,15.6,2025-11-04 15:49:05
EMP066,137,0.67,24.05,2025-11-04 15:49:10
EMP003,113,0.55,8.45,2025-11-04 15:49:53
EMP050,107,0.52,4.55,2025-11-04 15:50:21
EMP036,107,0.52,4.55,2025-11-04 15:50:22
EMP062,136,0.66,23.4,2025-11-04 15:50:32
EMP003,130,0.64,19.5,2025-11-04 15:51:19
EMP045,133,0.65,21.45,2025-11-04 15:51:53
EMP031,141,0.69,26.65,2025-11-04 15:52:12
EMP009,149,0.73,31.85,2025-11-04 15:53:08
EMP033,197,0.96,63.06,2025-11-04 15:53:39
EMP070,122,0.6,14.3,2025-11-04 15:54:33
EMP009,130,0.64,19.5,2025-11-04 15:56:35
EMP042,114,0.56,9.1,2025-11-04 15:58:04
EMP020,105,0.51,3.25,2025-11-04 15:58:40
EMP066,113,0.55,8.45,2025-11-04 15:58:59
EMP093,123,0.6,14.95,2025-11-04 15:59:10
EMP075,115,0.56,9.75,2025-11-04 16:00:19
EMP030,104,0.51,2.6,2025-11-04 16:00:26
EMP088,140,0.68,26.0,2025-11-04 16:00:54
EMP075,125,0.61,16.25,2025-11-04 16:01:04
EMP016,105,0.51,3.25,2025-11-04 16:01:07
EMP061,109,0.53,5.85,2025-11-04 16:02:54
EMP078,125,0.61,16.25,2025-11-04 16:02:58
EMP055,101,0.49,0.65,2025-11-04 16:03:07
EMP003,138,0.67,24.7,2025-11-04 16:03:29
EMP072,103,0.5,1.95,2025-11-04 16:04:05
EMP034,138,0.67,24.7,2025-11-04 16:05:15
EMP028,136,0.66,23.4,2025-11-04 16:05:23
EMP098,197,0.96,63.06,2025-11-04 16:05:55
EMP009,122,0.6,14.3,2025-11-04 16:06:19
EMP015,140,0.68,26.0,2025-11-04 16:06:37
EMP014,120,0.59,13.0,2025-11-04 16:07:35
EMP061,125,0.61,16.25,2025-11-04 16:07:43
EMP049,120,0.59,13.0,2025-11-04 16:07:57
EMP010,113,0.55,8.45,2025-11-04 16:10:30
EMP072,112,0.55,7.8,2025-11-04 16:11:10
EMP013,132,0.65,20.8,2025-11-04 16:11:43
EMP012,146,0.71,29.9,2025-11-04 16:11:53
EMP043,120,0.59,13.0,2025-11-04 16:12:07
EMP078,115,0.56,9.75,2025-11-04 16:12:12
EMP015,121,0.59,13.65,2025-11-04 16:12:42
EMP075,107,0.52,4.55,2025-11-04 16:13:27
EMP019,119,0.58,12.35,2025-11-04 16:13:32
EMP068,109,0.53,5.85,2025-11-04 16:13:32
EMP022,132,0.65,20.8,2025-11-04 16:14:12
EMP049,134,0.65,22.1,2025-11-04 16:15:12
EMP091,130,0.64,19.5,2025-11-04 16:15:57
EMP063,238,1.16,89.71,2025-11-04 16:16:05
EMP070,140,0.68,26.0,2025-11-04 16:16:11
EMP099,145,0.71,29.25,2025-11-04 16:16:43
EMP064,141,0.69,26.65,2025-11-04 16:17:14
EMP009,103,0.5,1.95,2025-11-04 16:17:33
EMP093,105,0.51,3.25,2025-11-04 16:18:31
EMP094,107,0.52,4.55,2025-11-04 16:19:17
EMP055,115,0.56,9.75,2025-11-04 16:21:55
EMP073,121,0.59,13.65,2025-11-04 16:23:14
EMP051,124,0.61,15.6,2025-11-04 16:24:11
EMP084,109,0.53,5.85,2025-11-04 16:24:32
EMP042,122,0.6,14.3,2025-11-04 16:24:44
EMP005,119,0.58,12.35,2025-11-04 16:25:02
EMP015,182,0.89,53.3,2025-11-04 16:26:10
EMP029,102,0.5,1.3,2025-11-04 16:26:27
EMP009,188,0.92,57.2,2025-11-04 16:26:54
EMP073,100,0.49,0.0,2025-11-04 16:26:55
EMP069,109,0.53,5.85,2025-11-04 16:27:07
EMP086,126,0.62,16.9,2025-11-04 16:27:17
EMP075,101,0.49,0.65,2025-11-04 16:27:47
EMP099,105,0.51,3.25,2025-11-04 16:28:04
EMP016,142,0.69,27.3,2025-11-04 16:28:37
EMP014,147,0.72,30.55,2025-11-04 16:28:56
EMP074,241,1.18,91.66,2025-11-04 16:29:27
EMP027,137,0.67,24.05,2025-11-04 16:29:38
EMP088,133,0.65,21.45,2025-11-04 16:29:45
EMP088,143,0.7,27.95,2025-11-04 16:29:47
EMP037,118,0.58,11.7,2025-11-04 16:30:14
EMP013,125,0.61,16.25,2025-11-04 16:30:28
EMP042,109,0.53,5.85,2025-11-04 16:30:38
EMP076,108,0.53,5.2,2025-11-04 16:30:44
EMP068,116,0.57,10.4,2025-11-04 16:31:02
EMP070,136,0.66,23.4,2025-11-04 16:32:52
EMP034,264,1.29,106.61,2025-11-04 16:33:31
EMP036,125,0.61,16.25,2025-11-04 16:34:01
EMP030,116,0.57,10.4,2025-11-04 16:34:32
EMP052,113,0.55,8.45,2025-11-04 16:35:58
EMP057,111,0.54,7.15,2025-11-04 16:36:48
EMP083,101,0.49,0.65,2025-11-04 16:37:58
EMP037,121,0.59,13.65,2025-11-04 16:38:13
EMP080,126,0.62,16.9,2025-11-04 16:38:15
EMP075,149,0.73,31.85,2025-11-04 16:39:07
EMP050,753,3.68,424.49,2025-11-04 16:39:24
EMP095,131,0.64,20.15,2025-11-04 16:42:24
EMP075,118,0.58,11.7,2025-11-04 16:42:37
EMP087,146,0.71,29.9,2025-11-04 16:42:42
EMP052,150,0.73,32.5,2025-11-04 16:42:48
EMP011,100,0.49,0.0,2025-11-04 16:43:20
EMP089,133,0.65,21.45,2025-11-04 16:45:09
EMP063,130,0.64,19.5,2025-11-04 16:45:52
EMP001,116,0.57,10.4,2025-11-04 16:45:56
EMP002,126,0.62,16.9,2025-11-04 16:46:22
EMP067,128,0.63,18.2,2025-11-04 16:46:46
EMP082,140,0.68,26.0,2025-11-04 16:47:34
EMP056,123,0.6,14.95,2025-11-04 16:48:17
EMP023,162,0.79,40.3,2025-11-04 16:48:41
EMP003,112,0.55,7.8,2025-11-04 16:48:44
EMP091,172,0.84,46.8,2025-11-04 16:49:46
EMP020,129,0.63,18.85,2025-11-04 16:49:53
EMP089,107,0.52,4.55,2025-11-04 16:50:25
EMP025,123,0.6,14.95,2025-11-04 16:50:26
EMP054,220,1.08,78.01,2025-11-04 16:50:28
EMP031,103,0.5,1.95,2025-11-04 16:50:45
EMP067,127,0.62,17.55,2025-11-04 16:50:59
EMP013,107,0.52,4.55,2025-11-04 16:51:19
EMP004,126,0.62,16.9,2025-11-04 16:51:32
EMP012,135,0.66,22.75,2025-11-04 16:51:40
EMP030,109,0.53,5.85,2025-11-04 16:51:44
EMP100,109,0.53,5.85,2025-11-04 16:53:05
EMP015,100,0.49,0.0,2025-11-04 16:53:40
EMP091,102,0.5,1.3,2025-11-04 16:53:47
EMP095,120,0.59,13.0,2025-11-04 16:54:28
EMP031,214,1.05,74.11,2025-11-04 16:54:42
EMP060,131,0.64,20.15,2025-11-04 16:55:26
EMP076,301,1.47,130.66,2025-11-04 16:55:56
EMP005,142,0.69,27.3,2025-11-04 16:56:18
EMP095,112,0.55,7.8,2025-11-04 16:56:21
EMP051,256,1.25,101.41,2025-11-04 16:56:38
EMP095,221,1.08,78.66,2025-11-04 16:56:40
EMP025,114,0.56,9.1,2025-11-04 16:57:06
EMP042,110,0.54,6.5,2025-11-04 16:57:24
EMP043,117,0.57,11.05,2025-11-04 16:58:14
EMP033,143,0.7,27.95,2025-11-04 16:58:21
EMP087,204,1.0,67.61,2025-11-04 17:00:13
EMP029,120,0.59,13.0,2025-11-04 17:00:39
EMP035,122,0.6,14.3,2025-11-04 17:00:46
EMP023,149,0.73,31.85,2025-11-04 17:00:48
EMP075,136,0.66,23.4,2025-11-04 17:00:54
EMP015,141,0.69,26.65,2025-11-04 17:01:11
EMP067,223,1.09,79.96,2025-11-04 17:01:46
EMP092,142,0.69,27.3,2025-11-04 17:02:05
EMP007,126,0.62,16.9,2025-11-04 17:03:11
EMP092,103,0.5,1.95,2025-11-04 17:03:31
EMP044,121,0.59,13.65,2025-11-04 17:03:45
EMP007,131,0.64,20.15,2025-11-04 17:03:49
EMP082,219,1.07,77.36,2025-11-04 17:03:50
EMP078,111,0.54,7.15,2025-11-04 17:04:13
EMP070,109,0.53,5.85,2025-11-04 17:04:23
EMP059,210,1.03,71.51,2025-11-04 17:04:47
EMP009,429,2.1,213.87,2025-11-04 17:04:48
EMP026,112,0.55,7.8,2025-11-04 17:04:48
EMP023,117,0.57,11.05,2025-11-04 17:04:50
EMP066,102,0.5,1.3,2025-11-04 17:04:53
EMP043,127,0.62,17.55,2025-11-04 17:04:56
EMP044,114,0.56,9.1,2025-11-04 17:06:19
EMP007,138,0.67,24.7,2025-11-04 17:06:57
EMP045,142,0.69,27.3,2025-11-04 17:08:07
EMP076,112,0.55,7.8,2025-11-04 17:09:15
EMP033,131,0.64,20.15,2025-11-04 17:09:57
EMP004,115,0.56,9.75,2025-11-04 17:10:16
EMP082,105,0.51,3.25,2025-11-04 17:10:17
EMP053,122,0.6,14.3,2025-11-04 17:10:27
EMP019,126,0.62,16.9,2025-11-04 17:10:37
EMP060,103,0.5,1.95,2025-11-04 17:10:53
EMP079,135,0.66,22.75,2025-11-04 17:11:34
EMP090,540,2.64,286.02,2025-11-04 17:11:43
EMP013,141,0.69,26.65,2025-11-04 17:12:41
EMP044,114,0.56,9.1,2025-11-04 17:13:28
EMP081,184,0.9,54.6,2025-11-04 17:14:20
EMP060,114,0.56,9.1,2025-11-04 17:14:43
EMP002,134,0.65,22.1,2025-11-04 17:14:43
EMP008,150,0.73,32.5,2025-11-04 17:14:52
EMP071,109,0.53,5.85,2025-11-04 17:15:24
EMP058,141,0.69,26.65,2025-11-04 17:16:28
EMP061,192,0.94,59.8,2025-11-04 17:17:09
EMP030,139,0.68,25.35,2025-11-04 17:17:33
EMP055,106,0.52,3.9,2025-11-04 17:17:39
EMP010,104,0.51,2.6,2025-11-04 17:18:05
EMP021,144,0.7,28.6,2025-11-04 17:18:25
EMP041,105,0.51,3.25,2025-11-04 17:18:35
EMP050,101,0.49,0.65,2025-11-04 17:18:41
EMP003,172,0.84,46.8,2025-11-04 17:18:45
EMP004,116,0.57,10.4,2025-11-04 17:18:48
EMP094,101,0.49,0.65,2025-11-04 17:18:57
EMP077,224,1.09,80.61,2025-11-04 17:19:17
EMP098,135,0.66,22.75,2025-11-04 17:20:02
EMP011,139,0.68,25.35,2025-11-04 17:21:05
EMP025,204,1.0,67.61,2025-11-04 17:21:14
EMP098,109,0.53,5.85,2025-11-04 17:22:47
EMP084,144,0.7,28.6,2025-11-04 17:22:49
EMP088,119,0.58,12.35,2025-11-04 17:24:34
EMP070,647,3.16,355.58,2025-11-04 17:24:38
EMP053,133,0.65,21.45,2025-11-04 17:24:39
EMP043,136,0.66,23.4,2025-11-04 17:25:33
EMP037,235,1.15,87.76,2025-11-04 17:26:24
EMP085,130,0.64,19.5,2025-11-04 17:26:30
EMP011,144,0.7,28.6,2025-11-04 17:27:30
EMP090,121,0.59,13.65,2025-11-04 17:28:09
EMP046,138,0.67,24.7,2025-11-04 17:28:46
EMP048,120,0.59,13.0,2025-11-04 17:28:59
EMP057,130,0.64,19.5,2025-11-04 17:29:23
EMP097,125,0.61,16.25,2025-11-04 17:29:43
EMP007,119,0.58,12.35,2025-11-04 17:30:24
EMP088,129,0.63,18.85,2025-11-04 17:30:56
EMP070,150,0.73,32.5,2025-11-04 17:31:50
EMP039,130,0.64,19.5,2025-11-04 17:31:59
EMP047,105,0.51,3.25,2025-11-04 17:32:25
EMP090,176,0.86,49.4,2025-11-04 17:32:53
EMP073,129,0.63,18.85,2025-11-04 17:32:54
EMP069,250,1.22,97.51,2025-11-04 17:33:04
EMP071,134,0.65,22.1,2025-11-04 17:33:09
EMP077,126,0.62,16.9,2025-11-04 17:33:43
EMP017,149,0.73,31.85,2025-11-04 17:34:08
EMP020,127,0.62,17.55,2025-11-04 17:34:10
EMP093,102,0.5,1.3,2025-11-04 17:34:43
EMP029,101,0.49,0.65,2025-11-04 17:34:52
EMP070,109,0.53,5.85,2025-11-04 17:34:54
EMP028,127,0.62,17.55,2025-11-04 17:34:55
EMP041,121,0.59,13.65,2025-11-04 17:35:39
EMP040,117,0.57,11.05,2025-11-04 17:35:41
EMP022,205,1.0,68.26,2025-11-04 17:36:18
EMP095,223,1.09,79.96,2025-11-04 17:36:32
EMP054,122,0.6,14.3,2025-11-04 17:37:37
EMP003,120,0.59,13.0,2025-11-04 17:37:47
EMP050,104,0.51,2.6,2025-11-04 17:38:31
EMP039,311,1.52,137.16,2025-11-04 17:38:59
EMP001,124,0.61,15.6,2025-11-04 17:39:24
EMP028,138,0.67,24.7,2025-11-04 17:39:53
EMP082,122,0.6,14.3,2025-11-04 17:40:27
EMP081,148,0.72,31.2,2025-11-04 17:41:00
EMP064,129,0.63,18.85,2025-11-04 17:41:02
EMP008,139,0.68,25.35,2025-11-04 17:41:14
EMP010,109,0.53,5.85,2025-11-04 17:42:25
EMP093,126,0.62,16.9,2025-11-04 17:42:51
EMP051,138,0.67,24.7,2025-11-04 17:43:32
EMP091,136,0.66,23.4,2025-11-04 17:43:39
EMP064,143,0.7,27.95,2025-11-04 17:43:42
EMP073,117,0.57,11.05,2025-11-04 17:43:45
EMP099,158,0.77,37.7,2025-11-04 17:43:51
EMP032,133,0.65,21.45,2025-11-04 17:44:00
EMP049,116,0.57,10.4,2025-11-04 17:44:10
EMP014,111,0.54,7.15,2025-11-04 17:44:56
EMP046,141,0.69,26.65,2025-11-04 17:45:16
EMP016,146,0.71,29.9,2025-11-04 17:45:50
EMP066,145,0.71,29.25,2025-11-04 17:45:55
EMP048,105,0.51,3.25,2025-11-04 17:46:01
EMP033,124,0.61,15.6,2025-11-04 17:46:02
EMP054,127,0.62,17.55,2025-11-04 17:47:16
EMP081,133,0.65,21.45,2025-11-04 17:47:36
EMP026,146,0.71,29.9,2025-11-04 17:47:52
EMP005,114,0.56,9.1,2025-11-04 17:48:04
EMP037,139,0.68,25.35,2025-11-04 17:48:30
EMP067,159,0.78,38.35,2025-11-04 17:49:15
EMP027,132,0.65,20.8,2025-11-04 17:49:36
EMP034,119,0.58,12.35,2025-11-04 17:50:06
EMP027,120,0.59,13.0,2025-11-04 17:50:51
EMP073,115,0.56,9.75,2025-11-04 17:51:11
EMP064,119,0.58,12.35,2025-11-04 17:51:30
EMP069,771,3.77,436.19,2025-11-04 17:51:50
EMP022,112,0.55,7.8,2025-11-04 17:52:06
EMP016,103,0.5,1.95,2025-11-04 17:52:42
EMP092,114,0.56,9.1,2025-11-04 17:52:48
EMP090,130,0.64,19.5,2025-11-04 17:53:28
EMP061,110,0.54,6.5,2025-11-04 17:54:16
EMP047,118,0.58,11.7,2025-11-04 17:54:29
EMP002,222,1.09,79.31,2025-11-04 17:55:32
EMP071,136,0.66,23.4,2025-11-04 17:55:51
EMP015,108,0.53,5.2,2025-11-04 17:56:44
EMP066,122,0.6,14.3,2025-11-04 17:56:57
EMP061,122,0.6,14.3,2025-11-04 17:57:03
EMP003,179,0.87,51.35,2025-11-04 17:57:10
EMP033,114,0.56,9.1,2025-11-04 17:57:47
EMP084,131,0.64,20.15,2025-11-04 17:57:56
EMP012,120,0.59,13.0,2025-11-04 17:58:02
EMP028,131,0.64,20.15,2025-11-04 17:59:29
EMP018,125,0.61,16.25,2025-11-04 17:59:29
EMP061,191,0.93,59.15,2025-11-04 17:59:52
EMP065,121,0.59,13.65,2025-11-04 18:00:01
EMP052,130,0.64,19.5,2025-11-04 18:00:04
EMP027,116,0.57,10.4,2025-11-04 18:00:10
EMP078,100,0.49,0.0,2025-11-04 18:01:18
EMP087,199,0.97,64.36,2025-11-04 18:02:07
EMP098,145,0.71,29.25,2025-11-04 18:03:25
EMP027,106,0.52,3.9,2025-11-04 18:03:36
EMP049,133,0.65,21.45,2025-11-04 18:04:06
EMP093,126,0.62,16.9,2025-11-04 18:04:18
EMP094,140,0.68,26.0,2025-11-04 18:04:26
EMP083,121,0.59,13.65,2025-11-04 18:04:26
EMP043,141,0.69,26.65,2025-11-04 18:04:45
EMP008,139,0.68,25.35,2025-11-04 18:04:56
EMP020,281,1.37,117.66,2025-11-04 18:05:24
EMP088,221,1.08,78.66,2025-11-04 18:05:27
EMP044,129,0.63,18.85,2025-11-04 18:06:05
EMP013,118,0.58,11.7,2025-11-04 18:06:39
EMP086,139,0.68,25.35,2025-11-04 18:06:44
